sno,aff_no_school_code,state_district,school_head_name,address,website
1179,"Aff. No. :2220118
Sch. Code:37118","State : ARUNACHAL PRADESH
District : TAWANG",Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: TASHI WANGCHU","Address : BOMBA AT & PO- LENBARDUNG DT- TAWANG ARUNACHAL PRADESH
Website : https://bomba.gssarunachal.com"
1180,"Aff. No. :2220112
Sch. Code:37115","State : ARUNACHAL PRADESH
District : TAWANG",Senior Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: NORBU TASHI","Address : JANG DT- TAWANG ARUNACHAL PRADESH
Website : www.ghss-jang.com"
1181,"Aff. No. :2220053
Sch. Code:37032","State : ARUNACHAL PRADESH
District : TAWANG",Senior Secondary Level,"Name : GOVT SR SEC SCHOOL
Head/Principal Name: lobsang samdup","Address : LUMLA DT- TAWANG ARUNACHAL PRADESH
Website : www.ghsslumla.in"
1182,"Aff. No. :2220067
Sch. Code:37061","State : ARUNACHAL PRADESH
District : TAWANG",Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: KESANG JAMBA","Address : LHOU DT- TAWANG ARUNACHAL PRADESH
Website : www.gsslhou.com"
1183,"Aff. No. :2220015
Sch. Code:37049","State : ARUNACHAL PRADESH
District : TAWANG",Senior Secondary Level,"Name : GOVT HR SEC SCHOOL
Head/Principal Name: ASENG MODI","Address : TAWANG DT- TAWANG ARUNACHAL PRADESH
Website : www.ghsstawang.com"
1184,"Aff. No. :2200009
Sch. Code:39213","State : ARUNACHAL PRADESH
District : TAWANG",Senior Secondary Level,"Name : PM SHRI KENDRIYA VIDYALAYA TAWANG
Head/Principal Name: Pankaj Kumar","Address : TAWANG ARUNACHAL PRADESH
Website : www.tawang.kvs.ac.in"
1185,"Aff. No. :2220020
Sch. Code:37003","State : ARUNACHAL PRADESH
District : EAST KAMENG",Senior Secondary Level,"Name : GOVT HR SEC SCHOOL
Head/Principal Name: Jorjo Sono Yangfo","Address : SEPPA DT- EAST KAMENG ARUNACHAL PRADESH
Website : https://seppa.ghssarunachal.com"
1186,"Aff. No. :2220059
Sch. Code:37059","State : ARUNACHAL PRADESH
District : EAST KAMENG",Senior Secondary Level,"Name : GOVT HR SEC SCHOOL
Head/Principal Name: BILI GADI","Address : SEIJOSA DT- EAST KAMENG ARUNACHAL PRADESH
Website : www.ghssseijosa.com"
1187,"Aff. No. :2220149
Sch. Code:37144","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : GOVERNMENT SECONDARY SCHOOL
Head/Principal Name: MASHI LONGDO","Address : LUMDUNG, EAST KAMENG DISTT. SEPPA, ARUNACHAL PRADESH
Website : https://www.gsslumdung.in"
1188,"Aff. No. :2220098
Sch. Code:37093","State : ARUNACHAL PRADESH
District : EAST KAMENG",Senior Secondary Level,"Name : GOVT SEC SHOOL
Head/Principal Name: Niglar bagang","Address : CYANGTAJO VIA- SEPPA DT - EAST KAMENG ARUNACHAL PRADESH
Website : www.ghsschayangtajo.in"
1189,"Aff. No. :2220107
Sch. Code:37107","State : ARUNACHAL PRADESH
District : EAST KAMENG",Senior Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: MAPU TAIPODIA PERME","Address : PAKKE KESSANG DT- EAST KAMENG ARUNACHAL PRADESH
Website : www.ghsspk.in"
1190,"Aff. No. :2220108
Sch. Code:37109","State : ARUNACHAL PRADESH
District : EAST KAMENG",Senior Secondary Level,"Name : GOVT HIGHER SEC SCHOOL
Head/Principal Name: Sopung Longda","Address : FENGCHE PAMPOLI DT- EAST KAMENG ARUNACHAL PRADESH
Website : https://ghsspampoli.org/"
1191,"Aff. No. :2220072
Sch. Code:37072","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: KOJOM TARA","Address : BAMENG VIA- SEPPA DT - EAST KAMENG ARUNACHAL PRADESH
Website : www.gssbameng.co.in"
1192,"Aff. No. :2240002
Sch. Code:39191","State : ARUNACHAL PRADESH
District : EAST KAMENG",Senior Secondary Level,"Name : JAWAHAR NAVODAYA VIDYALAYA
Head/Principal Name: RAHAMANUDDIN MD MOINAM","Address : SEPPA DT- EAST KAMENG ARUNACHAL PRADESH
Website : www.eastkameng.jawaharnavodaya.in"
1193,"Aff. No. :2230161
Sch. Code:35650","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : RAMAKRISHNA MISSION VIDYAPEETH LUMDUNG
Head/Principal Name: Swami Surarihananda","Address : RAMAKRISHNA MISSION ROAD, VILLAGE - LUMDUNG, P.O. SEPPA
Website : https://www.rkmvlumdung.org/"
1194,"Aff. No. :2230162
Sch. Code:35660","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : KAMENG PRESIDIUM SCHOOL
Head/Principal Name: SAIJU THANKACHAN","Address : WESSANG, NEW SEPPA, EAST KAMENG DISTRICT, ARUNACHAL PRADESH
Website : https://kamengpresidiumschool.in/"
1195,"Aff. No. :2230096
Sch. Code:35430","State : ARUNACHAL PRADESH
District : EAST KAMENG",Senior Secondary Level,"Name : DAII APUNG PUBLIC SCHOOL SEPPA
Head/Principal Name: LAIPHRAKPAM SOMORANJIT MEITEI","Address : BEBO COLONY, SEPPA, EAST KAMENG DISTT, (AR.P)
Website : www.daiiapungpublicschool.com"
1196,"Aff. No. :2220162
Sch. Code:37156","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : GOVT. SECONDARY SCHOOL
Head/Principal Name: LOKI CHIRI","Address : DARLONG, DISTT. EAST KEMENG, ARUNACHAL PRADESH
Website : www.gssdarlong.in"
1197,"Aff. No. :2220135
Sch. Code:37130","State : ARUNACHAL PRADESH
District : EAST KAMENG",Senior Secondary Level,"Name : GOVT SECONDARY SCHOOL
Head/Principal Name: CHAU ENSENG SINGKAI","Address : PO- SEPPA DT- EAST KAMENG ARUNACHAL PRADESH
Website : ghssbazarlineseppa@gmail.com"
1198,"Aff. No. :2220154
Sch. Code:37147","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : GOVERNMENT SECONDARY SCHOOL
Head/Principal Name: ATOM JOMOH","Address : PAKOTI, EAST KAMENG DISTT. PO & SEPPA, CIRCLE SEPPA, ARUNACHAL PRADESH
Website : headmastergsspakoti@gmail.com"
1199,"Aff. No. :2220151
Sch. Code:37143","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : GOVERNMENT SECONDARY SCHOOL
Head/Principal Name: GANESH KINO","Address : BANA, P.O. SEPPA, EAST KAMENG DISTT., CIRCLE: RICHUKHRANG, ARUNACHAL PRADESH
Website : 37143@cbseshiksha.in"
1200,"Aff. No. :2220176
Sch. Code:37167","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : GOVERNMENT SECONDARY SCHOOL
Head/Principal Name: RANA DADA","Address : NEW SEPPA, PO SEPPA, EAST KAMENG DIST. ARUNACHAL PRADESH
Website : www.dseap.info"
1201,"Aff. No. :2220360
Sch. Code:37697","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : EKLAVYA MODEL RESIDENTIAL SCHOOL, BANA
Head/Principal Name: AMBUJ KUMAR THAKUR","Address : NEW SOPUNG, BANA CAMP, SEPPA BLOCK, EAST KAMENG
Website : www.vkvapt.org"
1202,"Aff. No. :2230044
Sch. Code:35042","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : ST. JOSEPH'S SCHOOL
Head/Principal Name: MARTHIN MUNDA","Address : SEPPA
Website : www.stjosephschoolseppa.edu.in"
1203,"Aff. No. :2230025
Sch. Code:35024","State : ARUNACHAL PRADESH
District : EAST KAMENG",Secondary Level,"Name : VIVEKANAND KENDRA VIDYALAYA
Head/Principal Name: R MURUGAN","Address : SEIJOSA EAST KAMENG DISTT ARUNACHAL PRADESH
Website : http://www.seijosa.vkv.in"
1204,"Aff. No. :2230031
Sch. Code:35028","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : VIVEKANANDA KENDRA VIDYALAYA
Head/Principal Name: Tripur Mardan Pratap Chaubey","Address : KUPORIJI VIA DAPORIJO UPPER SUBANSIRI ARUNACHAL PRADESH
Website : www.kuporijo.vkv.in"
1205,"Aff. No. :2230059
Sch. Code:35058","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : SI-DONYI PUBLIC SCHOOL
Head/Principal Name: Moirangthem Sandeep Kumar","Address : P.O. DAPORIJO, TRANSPORT COLONY
Website : www.sidonyipublicschool.com"
1206,"Aff. No. :2230086
Sch. Code:35085","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : VIVEKANANDA PUBLIC SCHOOL
Head/Principal Name: Dr. RAJU SAIKIA","Address : DAPORIJO
Website : www.vivekanandapublicschool.com"
1207,"Aff. No. :2220197
Sch. Code:37444","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : GOVERNMENT SECONDARY SHCOOL,NACHO
Head/Principal Name: CHARONG NACHO","Address : GOVERNMENT SECONDARY SCHOOL NACHO P/O,P/S NACHO 791122 UPPER SUBANSIRI
Website : www.nachogovtschool.com"
1208,"Aff. No. :2240001
Sch. Code:39189","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Senior Secondary Level,"Name : JAWAHAR NAVODAYA VIDYALAYA
Head/Principal Name: MAHENDRA SINGH RAHAD","Address : LEPAJARING PO- DAPORIJO DT- UPPER SUBANSIRI ARUNACHAL PRADESH
Website : https://www.navodaya.gov.in/nvs/nvs-school/UPPER-S"
1209,"Aff. No. :2220079
Sch. Code:37076","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Senior Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: MAGO NIJI","Address : LIGU PO- DAPORIJO DT- UPPER SUBANSIRI ARUNACHAL PRADESH
Website : www.ligughss.in"
1210,"Aff. No. :2220082
Sch. Code:37068","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: Madin Paksok","Address : MARO DAPORIJO DT- UPPER SUBANSIRI ARUNACHAL PRADESH
Website : www.ghssmaro.in"
1211,"Aff. No. :2220111
Sch. Code:37090","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Senior Secondary Level,"Name : GOVT HR SEC SCHOOL
Head/Principal Name: ARUN MURTEM","Address : DUMPORIJO DT- UPPER SUBANSIRI ARUNACHAL PRADESH
Website : www.ghssdumporijo.in"
1212,"Aff. No. :2220104
Sch. Code:37105","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: ALBERT MRA","Address : TALIHA B P O TALIHA DT- UPPER SUBANSIRI ARUNACHAL PRADESH
Website :"
1213,"Aff. No. :2220092
Sch. Code:37089","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Senior Secondary Level,"Name : GOVT. HR SEC SCHOOL
Head/Principal Name: TAMA KODAK","Address : KODAK TALIHA DT- UPPER SUBANSIRI ARUNACHAL PRADESH
Website : www.kodak.ghssarunachal.com"
1214,"Aff. No. :2220137
Sch. Code:37132","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: POJAM MOTHU","Address : SOPPI UPPER DAPARIJA PO UPPER SUBAWIRI DISTT ARUNACHAL PRADESH
Website : https://gsssippi.in/"
1215,"Aff. No. :2220071
Sch. Code:37071","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: Tisi Muri","Address : MURI MUGLI DT- UPPER SUBANSIRI ARUNACHAL PRADESH
Website :"
1216,"Aff. No. :2220013
Sch. Code:37043","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Senior Secondary Level,"Name : GOVT HR SEC SCHOOL
Head/Principal Name: NOYE KURDU","Address : DAPORIJO DT- UPPER SUBANSIRI ARUNACHAL PRADESH
Website : www.ghssdrj.com"
1217,"Aff. No. :2200100
Sch. Code:39707","State : ARUNACHAL PRADESH
District : UPPER SUBANSIRI",Secondary Level,"Name : KENDRIYA VIDYALAYA DAPORIJO
Head/Principal Name: SUHANA PARVIN","Address : NEAR GOVT HIGHER SECONDARY SCHOOL, DAPORIJO
Website : https://daporijo.kvs.ac.in/"
1218,"Aff. No. :2200016
Sch. Code:39614","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Secondary Level,"Name : KENDERIYA VIDYALAYA ZIRO
Head/Principal Name: KRISHAN KUMAR","Address : KV ZIRO MANIPOLYANG NEAR POWER GRID
Website : https://ziro.kvs.ac.in/"
1219,"Aff. No. :2220003
Sch. Code:37031","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : DANI KUNIA GOVT. HIGHER SECONDARY SCHOOL, ZIRO
Head/Principal Name: RUBU CHATUNG","Address : ZIRO DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website : https://danikunia.ghssarunachal.com"
1220,"Aff. No. :2220023
Sch. Code:37027","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT HR SEC SCHOOL
Head/Principal Name: Pani Taba","Address : NYAPIN VIA- ZIRO DT - LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.ghssnyapin.in"
1221,"Aff. No. :2220032
Sch. Code:37030","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT HR SEC SCHOOL
Head/Principal Name: TABA NEPA","Address : YAZALI VIA- ZIRO DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.dse.govt.hrsecschool"
1222,"Aff. No. :2220057
Sch. Code:37029","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: Tage Gambo","Address : BOA SIMLA VIA- ZIRO DT - LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.boasimlagss.com"
1223,"Aff. No. :2220040
Sch. Code:37021","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT SR SEC SCHOOL
Head/Principal Name: BENGIA SERA","Address : KOLORIANG ZIRO DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.koloriang.in"
1224,"Aff. No. :2220049
Sch. Code:37022","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : BYABANG HERI GOVERNMENT HIGHER SECONDARY SCHOOL, PALIN
Head/Principal Name: HIGIO OYU","Address : PALIN VIA- ZIRO DT - LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.ghsspalin.wordpress.com"
1225,"Aff. No. :2220045
Sch. Code:37028","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT HR SEC SCHOOL
Head/Principal Name: YABIANG ANKU PADI","Address : RAGA VIA- ZIRO DT - LOWER SUBANSIRI ARUNACHAL PRADESH
Website : https://raga.ghssarunachal.com/"
1226,"Aff. No. :2220051
Sch. Code:37026","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: TAGE GAMBO","Address : HIJA PO- ZIRO DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.ghsshija.com"
1227,"Aff. No. :2220125
Sch. Code:37123","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT SEC SCHOOL
Head/Principal Name: Tagang Hina","Address : JORAM DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website : https://education.arunahal.gov.in"
1228,"Aff. No. :2220128
Sch. Code:37125","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT HIGHER SEC SCHOOL
Head/Principal Name: TAI KAHA","Address : SANGRAM PO- SANGRAM DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.ghsssangram.com"
1229,"Aff. No. :2220129
Sch. Code:37127","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Secondary Level,"Name : GOVT. SEC SCHOOL
Head/Principal Name: DAI TALOM","Address : TALI PO- TALI DT - LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.gsstali.com"
1230,"Aff. No. :2220130
Sch. Code:37128","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Secondary Level,"Name : GOVT. SEC SCHOOL
Head/Principal Name: NITIN GODAK","Address : GODAK PO- GODAK DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website :"
1231,"Aff. No. :2220131
Sch. Code:37126","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Secondary Level,"Name : NGILYANG GRAYU GOVT.SECONDARY SCHOOL TAJANG
Head/Principal Name: RUBU BUKER","Address : TAJANG VIA- ZIRO DT - LOWER SUBANSIRI ARUNACHAL PRADESH
Website : www.tajang.gssarunachal.com"
1232,"Aff. No. :2220084
Sch. Code:39082","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Secondary Level,"Name : MIHIN BAGANG GOVT. SECONDARY SCHOOL, HAPOLI
Head/Principal Name: LIAGI TAPA","Address : HAPOLI ZIRO DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website :"
1233,"Aff. No. :2220085
Sch. Code:37082","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : GOVT. SEC. SCHOOL
Head/Principal Name: TOKO TUBI","Address : TALO DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website : http://www.ghsstalo.wordpress.com"
1234,"Aff. No. :2240007
Sch. Code:39195","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Senior Secondary Level,"Name : JAWAHAR NAVODAYA VIDYALAYA
Head/Principal Name: SURINDER SINGH","Address : YACHULI DT- LOWER SUBANSIRI ARUNACHAL PRADESH
Website : https://navodaya.gov.in/nvs/nvs-school/LOWER-SUBAN"
1235,"Aff. No. :2230084
Sch. Code:35086","State : ARUNACHAL PRADESH
District : LOWER SUBANSIRI",Secondary Level,"Name : LOVE DALE RESIDENTIAL SCHOOL
Head/Principal Name: SUNNY KURIAKOSE","Address : PB NO 28, HAPOLI PO, ZIRO, LOWER SUBANSIRI DIST, ARUNACHAL PRADESH
Website : www.lovedaleschoolziro.com"
