sno,aff_no_school_code,state_district,school_head_name,address,website
1125,"Aff. No. :2133158
Sch. Code:71432","State : UTTAR PRADESH
District : PRATAPGARH",Senior Secondary Level,"Name : ST. JOSEPH SCHOOL
Head/Principal Name: SANJAY KUMAR","Address : CHAUSA, KUNDA,PRATPGARH, U.P.-230204
Website : www.stjosephschoolkunda.in"
1126,"Aff. No. :2133059
Sch. Code:71143","State : UTTAR PRADESH
District : PRATAPGARH",Secondary Level,"Name : N.B.S. PUBLIC SCHOOL
Head/Principal Name: ANITA SINGH","Address : VILL-TRILOKPUR P.O.-BARROW
Website : www.nbspublicschool.com"
1127,"Aff. No. :2132947
Sch. Code:71142","State : UTTAR PRADESH
District : PRATAPGARH",Senior Secondary Level,"Name : ISHAN PUBLIC SCHOOL
Head/Principal Name: Atul Kumar Mishra","Address : VILLAGE SHUKULPUR POST SANGIPUR TAHSHIL LALGANJ DISTRICT PRATAPGARH UTTAR PRADESH 230139
Website : www.ishanpublicschool.in"
1128,"Aff. No. :2134174
Sch. Code:72176","State : UTTAR PRADESH
District : PRATAPGARH",Secondary Level,"Name : S U PUBLIC SCHOOL
Head/Principal Name: ASHEEQ AHMAD","Address : CHAURAHI MANIKPUR , KUNDA, PRATAPGARH
Website : www.supublicschool.com"
1129,"Aff. No. :2134155
Sch. Code:72146","State : UTTAR PRADESH
District : PRATAPGARH",Secondary Level,"Name : TEERATH ACADEMY
Head/Principal Name: NILIMA SINGH","Address : HARAKHPUR MANDHATA, PRATAPGARH, PRATAPGARH
Website : www.tirathacademy.com"
1130,"Aff. No. :2134110
Sch. Code:72116","State : UTTAR PRADESH
District : PRATAPGARH",Senior Secondary Level,"Name : CAPITAL PUBLIC SCHOOL
Head/Principal Name: RITA PANDEY","Address : AMAWAN , LALGANJ, PRATAPGARH
Website : https://cpsamawa.com"
1131,"Aff. No. :2134125
Sch. Code:72125","State : UTTAR PRADESH
District : PRATAPGARH",Secondary Level,"Name : BHARAT INTERNATIONAL SCHOOL
Head/Principal Name: Shalini Singh","Address : SARAY NIRBHAY,, SANGRAMGARH,, KUNDA
Website : https://www.bharatinternationalschool.in"
1132,"Aff. No. :2134045
Sch. Code:72074","State : UTTAR PRADESH
District : PRATAPGARH",Senior Secondary Level,"Name : V.S. MEMORIAL SENIOR SECONDARY SCHOOL
Head/Principal Name: JAYA ROY","Address : Chakvantod, Pratapgarh
Website : www.vsmemorialschool.com"
1133,"Aff. No. :2134415
Sch. Code:72311","State : UTTAR PRADESH
District : PRATAPGARH",Secondary Level,"Name : SANSKAR GLOBAL SCHOOL
Head/Principal Name: ANKITA SINGH","Address : SAKRAULI , PRATAPGARH , U.P.
Website : https://sanskarglobalschoolsakrauli.com"
1134,"Aff. No. :2134373
Sch. Code:72291","State : UTTAR PRADESH
District : PRATAPGARH",Secondary Level,"Name : SPRING DALES ACADEMY
Head/Principal Name: ANUBHA PANDEY","Address : VILL TEKAR PATAWA, POST KANPA, BLOCK BELKHARNATH, TEHSIL- PATTI
Website : https://springdalesacademy.com/index.php"
1135,"Aff. No. :2134515
Sch. Code:72371","State : UTTAR PRADESH
District : PRATAPGARH",Senior Secondary Level,"Name : GANGA PRASAD SINGH PUBLIC SCHOOL
Head/Principal Name: SHIVENDRA VIKRAM SINGH","Address : PLOT NUMBER 1409,VILLAGE/POST-GONDEY, CHANWAR, PRATAPGARH
Website : https://gpsschool.co.in/"
1136,"Aff. No. :2134516
Sch. Code:72372","State : UTTAR PRADESH
District : PRATAPGARH",Secondary Level,"Name : THE TITAN INTERNATIONAL SCHOOL
Head/Principal Name: GARGI YADAV","Address : DAMDAM , RANIGANJ , PRATAPGARH
Website : https://www.thetitaninternationalschool.com"
1137,"Aff. No. :2134467
Sch. Code:72342","State : UTTAR PRADESH
District : PRATAPGARH",Senior Secondary Level,"Name : SARASWATI VIDYA MANDIR
Head/Principal Name: UMA SHANKER MISHRA","Address : LALGANJ, -, -
Website : https://www.svmiclalganj.org/"
1138,"Aff. No. :2134663
Sch. Code:72464","State : UTTAR PRADESH
District : PRATAPGARH",Senior Secondary Level,"Name : P. K. B. D. INTERNATIONAL SCHOOL
Head/Principal Name: SARITA AGRAWAL","Address : VASUDEVNAGAR, PURE NARAYAN DAS, DISTT.-PRATAPGARH,U.P.230503
Website : www.pkbdinternationalschool.in"
1139,"Aff. No. :2140045
Sch. Code:74039","State : UTTAR PRADESH
District : PRATAPGARH",Senior Secondary Level,"Name : JAWAHAR NAVODYA VIDYALAYA
Head/Principal Name: Lal singh","Address : NARAINPUR POST SARAIANADEV DISTT PRATAP GARH UTTAR PRADESH
Website : https://navodaya.gov.in/nvs/nvs-school/PRATAPGARH/en/home/"
1140,"Aff. No. :2140059
Sch. Code:74041","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : JAWAHAR NAVODAYA VIDYALAYA
Head/Principal Name: SRIKANT TIWARI","Address : VILL JAGDISHPUR GAURA PO HARIHARPUR DISTT SANT KABIR NAGAR UP
Website : www.navodaya.gov.in/nvs/nvs-school/Santkabirnagar"
1141,"Aff. No. :2134559
Sch. Code:72401","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : M. N. PUBLIC SCHOOL
Head/Principal Name: ISRAR AHMAD","Address : SONAURA GHAUSI,, SANT KABIR NAGAR,, U.P.-272126
Website : https://mnpublicschool.in"
1142,"Aff. No. :2134214
Sch. Code:72197","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : SETH M R JAIPURIA SCHOOL
Head/Principal Name: AMIT KUMAR SINGH AMMIT K S","Address : KHALILABAD, KHALILABAD, SANT KABIR NAGAR
Website : https://www.jaipuriaschoolkhalilabad.in/"
1143,"Aff. No. :2134215
Sch. Code:72198","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : PARAMOUNT CHILDRENS ACADEMY
Head/Principal Name: Subhash Chandra","Address : VILL. BAGHAURA, SHIVAPAR, SANT KABIR NAGAR
Website : https://www.pcacademy.org.in"
1144,"Aff. No. :2134132
Sch. Code:72129","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Secondary Level,"Name : AL HUDA PUBLIC SCHOOL
Head/Principal Name: SATEESH KUMAR","Address : CHAINPUR, MOONDADIHA BAIG, SANT KABIR NAGAR
Website : http://www.alhudaps.com/"
1145,"Aff. No. :2132950
Sch. Code:71182","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : J.N.U.MEMORIAL ACADEMY
Head/Principal Name: S K PANDEY","Address : KAULAHI HAISSER BAZAR SANT KABIR NAGAR
Website : www.jnumacademy.com"
1146,"Aff. No. :2132879
Sch. Code:71181","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : K.S.PANDEY PUBLIC ACADEMY
Head/Principal Name: Alok Kumar Srivaastav","Address : NAGAR PANCHAYAT - HARIHARPUR
Website : www.ksppacademy.org"
1147,"Aff. No. :2132859
Sch. Code:71180","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : BLOOMING BUDS SCHOOL
Head/Principal Name: Basundhara Mishra","Address : BLOOMING BUDS SCHOOL INDUSTRIAL AREA KHALILABAD, SANT KABIR NAGAR
Website : www.bloomingbudsschool.edu.in"
1148,"Aff. No. :2133102
Sch. Code:71412","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Secondary Level,"Name : CITY PUBLIC SCHOOL
Head/Principal Name: SHAMBHU PRASAD PANDEY","Address : OPPOSITE RAILWAY STATION, KHALILABAD
Website : https://citypublicschool.in/"
1149,"Aff. No. :2132536
Sch. Code:71178","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : PT. SURYA NARAYAN CHATURVEDI INTER COLLEGE
Head/Principal Name: DURGESH GOSWAMI","Address : NATH NAGAR- SANT KABIR NAGAR (U.P.)
Website : www.ptsncic.in"
1150,"Aff. No. :2132558
Sch. Code:71179","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : G.R.ACADEMY
Head/Principal Name: DILIP MANI TRIPATHI","Address : DEVDAND,POST- MADHOPUR
Website : www.gracademy.in"
1151,"Aff. No. :2132421
Sch. Code:71177","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Secondary Level,"Name : BLOOMING BUDS HIGHER SECONDARY SCHOOL
Head/Principal Name: VINOD MISHRA","Address : KOLHUA SANT KABIR NAGAR UP
Website : http://www.bloomingbuds.com"
1152,"Aff. No. :2133568
Sch. Code:71728","State : UTTAR PRADESH
District : SANT KABIR NAGAR",Senior Secondary Level,"Name : RAJ GLOBAL ACADEMY
Head/Principal Name: ROHIT KUAMR SRIVASTAV","Address : CHAMAK DARULLA, MALORANA, KHALILABAD
Website : www.rajglobalacademy.org"
